Barcode,Cluster
cell_9288,2
cell_9289,25
cell_9290,27
cell_9291,24
cell_9292,3
cell_9293,24
cell_9294,3
cell_9295,2
cell_9296,3
cell_9297,35
cell_9298,25
cell_9299,1
cell_9300,16
cell_9301,2
cell_9302,3
cell_9303,26
cell_9304,35
cell_9305,29
cell_9306,19
cell_9307,2
cell_9308,2
cell_9309,3
cell_9310,3
cell_9311,7
cell_9312,2
cell_9313,2
cell_9314,2
cell_9315,19
cell_9316,3
cell_9317,12
cell_9318,25
cell_9319,35
cell_9320,25
cell_9321,18
cell_9322,7
cell_9323,2
cell_9324,19
cell_9325,7
cell_9326,34
cell_9327,7
cell_9328,2
cell_9329,2
cell_9330,2
cell_9331,2
cell_9332,6
cell_9333,1
cell_9334,8
cell_9335,32
cell_9336,8
cell_9337,15
cell_9338,2
cell_9339,2
cell_9340,35
cell_9341,2
cell_9342,7
cell_9343,2
cell_9344,26
cell_9345,12
cell_9346,35
cell_9347,1
cell_9348,2
cell_9349,10
cell_9350,3
cell_9351,25
cell_9352,35
cell_9353,9
cell_9354,13
cell_9355,27
cell_9356,2
cell_9357,10
cell_9358,7
cell_9359,3
cell_9360,3
cell_9361,10
cell_9362,2
cell_9363,29
cell_9364,19
cell_9365,18
cell_9366,23
cell_9367,2
cell_9368,25
cell_9369,24
cell_9370,34
cell_9371,29
cell_9372,2
cell_9373,2
cell_9374,3
cell_9375,21
cell_9376,26
cell_9377,2
cell_9378,31
cell_9379,5
cell_9380,20
cell_9381,35
cell_9382,3
cell_9383,24
cell_9384,21
cell_9385,4
cell_9386,23
cell_9387,4
cell_9388,2
cell_9389,2
cell_9390,3
cell_9391,13
cell_9392,13
cell_9393,2
cell_9394,3
cell_9395,23
cell_9396,6
cell_9397,23
cell_9398,3
cell_9399,1
cell_9400,15
cell_9401,32
cell_9402,8
cell_9403,20
cell_9404,7
cell_9405,20
cell_9406,2
cell_9407,7
cell_9408,21
cell_9409,17
cell_9410,2
cell_9411,2
cell_9412,20
cell_9413,10
cell_9414,8
cell_9415,2
cell_9416,19
cell_9417,2
cell_9418,1
cell_9419,7
cell_9420,7
cell_9421,7
cell_9422,24
cell_9423,2
cell_9424,3
cell_9425,25
cell_9426,23
cell_9427,21
cell_9428,4
cell_9429,2
cell_9430,2
cell_9431,1
cell_9432,21
cell_9433,2
cell_9434,2
cell_9435,10
cell_9436,2
cell_9437,2
cell_9438,18
cell_9439,2
cell_9440,2
cell_9441,15
cell_9442,2
cell_9443,2
cell_9444,2
cell_9445,2
cell_9446,25
cell_9447,3
cell_9448,34
cell_9449,2
cell_9450,2
cell_9451,19
cell_9452,2
cell_9453,16
cell_9454,2
cell_9455,13
cell_9456,31
cell_9457,22
cell_9458,2
cell_9459,7
cell_9460,13
cell_9461,5
cell_9462,20
cell_9463,3
cell_9464,26
cell_9465,12
cell_9466,14
cell_9467,6
cell_9468,1
cell_9469,37
cell_9470,35
cell_9471,23
cell_9472,2
cell_9473,9
cell_9474,2
cell_9475,16
cell_9476,15
cell_9477,2
cell_9478,16
cell_9479,25
cell_9480,7
cell_9481,2
cell_9482,5
cell_9483,3
cell_9484,2
cell_9485,8
cell_9486,2
cell_9487,2
cell_9488,1
cell_9489,2
cell_9490,7
cell_9491,22
cell_9492,2
cell_9493,31
cell_9494,2
cell_9495,2
cell_9496,25
cell_9497,35
cell_9498,18
cell_9499,1
cell_9500,26
cell_9501,9
cell_9502,3
cell_9503,2
cell_9504,1
cell_9505,2
cell_9506,35
cell_9507,2
cell_9508,21
cell_9509,2
cell_9510,27
cell_9511,2
cell_9512,1
cell_9513,13
cell_9514,2
cell_9515,21
cell_9516,26
cell_9517,2
cell_9518,24
cell_9519,22
cell_9520,29
cell_9521,29
cell_9522,2
cell_9523,14
cell_9524,2
cell_9525,10
cell_9526,22
cell_9527,10
cell_9528,34
cell_9529,35
cell_9530,18
cell_9531,8
cell_9532,35
cell_9533,2
cell_9534,24
cell_9535,3
cell_9536,3
cell_9537,3
cell_9538,14
cell_9539,3
cell_9540,3
cell_9541,24
cell_9542,2
cell_9543,2
cell_9544,7
cell_9545,5
cell_9546,7
cell_9547,2
cell_9548,7
cell_9549,2
cell_9550,2
cell_9551,2
cell_9552,35
cell_9553,7
cell_9554,2
cell_9555,3
cell_9556,13
cell_9557,2
cell_9558,2
cell_9559,2
cell_9560,12
cell_9561,2
cell_9562,2
cell_9563,35
cell_9564,1
cell_9565,2
cell_9566,3
cell_9567,25
cell_9568,13
cell_9569,2
cell_9570,21
cell_9571,2
cell_9572,16
cell_9573,2
cell_9574,24
cell_9575,25
cell_9576,13
cell_9577,13
cell_9578,16
cell_9579,35
cell_9580,35
cell_9581,3
cell_9582,32
cell_9583,3
cell_9584,25
cell_9585,32
cell_9586,25
cell_9587,3
cell_9588,2
cell_9589,29
cell_9590,2
cell_9591,2
cell_9592,33
cell_9593,8
cell_9594,2
cell_9595,35
cell_9596,2
cell_9597,34
cell_9598,1
cell_9599,25
cell_9600,1
cell_9601,24
cell_9602,2
cell_9603,3
cell_9604,3
cell_9605,14
cell_9606,35
cell_9607,2
cell_9608,3
cell_9609,25
cell_9610,15
cell_9611,31
cell_9612,19
cell_9613,20
cell_9614,8
cell_9615,7
cell_9616,39
cell_9617,1
cell_9618,6
cell_9619,1
cell_9620,20
cell_9621,2
cell_9622,2
cell_9623,16
cell_9624,25
cell_9625,10
cell_9626,7
cell_9627,34
cell_9628,3
cell_9629,18
cell_9630,1
cell_9631,2
cell_9632,2
cell_9633,3
cell_9634,3
cell_9635,6
cell_9636,2
cell_9637,3
cell_9638,34
cell_9639,25
cell_9640,24
cell_9641,2
cell_9642,27
cell_9643,16
cell_9644,31
cell_9645,22
cell_9646,2
cell_9647,15
cell_9648,16
cell_9649,13
cell_9650,24
cell_9651,18
cell_9652,2
cell_9653,1
cell_9654,2
cell_9655,26
cell_9656,1
cell_9657,7
cell_9658,2
cell_9659,2
cell_9660,35
cell_9661,2
cell_9662,7
cell_9663,2
cell_9664,2
cell_9665,2
cell_9666,14
cell_9667,32
cell_9668,10
cell_9669,10
cell_9670,3
cell_9671,9
cell_9672,8
cell_9673,24
cell_9674,31
cell_9675,25
cell_9676,2
cell_9677,14
cell_9678,7
cell_9679,1
cell_9680,1
cell_9681,7
cell_9682,3
cell_9683,2
cell_9684,7
cell_9685,31
cell_9686,19
cell_9687,19
cell_9688,2
cell_9689,7
cell_9690,3
cell_9691,3
cell_9692,14
cell_9693,18
cell_9694,24
cell_9695,7
cell_9696,1
cell_9697,10
cell_9698,2
cell_9699,3
cell_9700,15
cell_9701,2
cell_9702,2
cell_9703,1
cell_9704,24
cell_9705,2
cell_9706,35
cell_9707,21
cell_9708,27
cell_9709,19
cell_9710,2
cell_9711,10
cell_9712,2
cell_9713,2
cell_9714,6
cell_9715,2
cell_9716,14
cell_9717,2
cell_9718,24
cell_9719,10
cell_9720,3
cell_9721,6
cell_9722,26
cell_9723,2
cell_9724,3
cell_9725,2
cell_9726,23
cell_9727,1
cell_9728,7
cell_9729,7
cell_9730,29
cell_9731,25
cell_9732,7
cell_9733,34
cell_9734,26
cell_9735,7
cell_9736,2
cell_9737,2
cell_9738,1
cell_9739,1
cell_9740,10
cell_9741,18
cell_9742,22
cell_9743,25
cell_9744,1
cell_9745,7
cell_9746,3
cell_9747,35
cell_9748,4
cell_9749,29
cell_9750,13
cell_9751,2
cell_9752,6
cell_9753,2
cell_9754,2
cell_9755,2
cell_9756,7
cell_9757,8
cell_9758,6
cell_9759,2
cell_9760,2
cell_9761,6
cell_9762,2
cell_9763,2
cell_9764,23
cell_9765,7
cell_9766,2
cell_9767,23
cell_9768,2
cell_9769,10
cell_9770,3
cell_9771,2
cell_9772,4
cell_9773,7
cell_9774,3
cell_9775,2
cell_9776,27
cell_9777,2
cell_9778,10
cell_9779,2
cell_9780,3
cell_9781,10
cell_9782,2
cell_9783,2
cell_9784,21
cell_9785,3
cell_9786,10
cell_9787,2
cell_9788,22
cell_9789,26
cell_9790,7
cell_9791,33
cell_9792,29
cell_9793,24
cell_9794,2
cell_9795,2
cell_9796,2
cell_9797,29
cell_9798,3
cell_9799,2
cell_9800,15
cell_9801,2
cell_9802,19
cell_9803,2
cell_9804,26
cell_9805,2
cell_9806,2
cell_9807,2
cell_9808,7
cell_9809,2
cell_9810,4
cell_9811,2
cell_9812,1
cell_9813,10
cell_9814,25
cell_9815,2
cell_9816,6
cell_9817,2
cell_9818,14
cell_9819,7
cell_9820,10
cell_9821,32
cell_9822,19
cell_9823,1
cell_9824,24
cell_9825,2
cell_9826,27
cell_9827,3
cell_9828,30
cell_9829,3
cell_9830,6
cell_9831,3
cell_9832,2
cell_9833,2
cell_9834,25
cell_9835,2
cell_9836,27
cell_9837,2
cell_9838,2
cell_9839,1
cell_9840,2
cell_9841,3
cell_9842,5
cell_9843,5
cell_9844,5
cell_9845,7
cell_9846,32
cell_9847,2
cell_9848,7
cell_9849,16
cell_9850,2
cell_9851,26
cell_9852,4
cell_9853,27
cell_9854,2
cell_9855,2
cell_9856,4
cell_9857,3
cell_9858,2
cell_9859,2
cell_9860,2
cell_9861,1
cell_9862,14
cell_9863,18
cell_9864,2
cell_9865,2
cell_9866,7
cell_9867,2
cell_9868,20
cell_9869,12
cell_9870,6
cell_9871,2
cell_9872,7
cell_9873,2
cell_9874,2
cell_9875,32
cell_9876,16
cell_9877,25
cell_9878,2
cell_9879,9
cell_9880,18
cell_9881,7
cell_9882,2
cell_9883,2
cell_9884,1
cell_9885,6
cell_9886,12
cell_9887,2
cell_9888,2
cell_9889,1
cell_9890,25
cell_9891,18
cell_9892,10
cell_9893,4
cell_9894,2
cell_9895,3
cell_9896,1
cell_9897,3
cell_9898,32
cell_9899,3
cell_9900,8
cell_9901,11
cell_9902,26
cell_9903,2
cell_9904,28
cell_9905,35
cell_9906,2
cell_9907,2
cell_9908,34
cell_9909,27
cell_9910,35
cell_9911,10
cell_9912,1
cell_9913,12
cell_9914,10
cell_9915,2
cell_9916,2
cell_9917,15
cell_9918,2
cell_9919,37
cell_9920,1
cell_9921,25
cell_9922,22
cell_9923,2
cell_9924,2
cell_9925,37
cell_9926,9
cell_9927,7
cell_9928,4
cell_9929,6
cell_9930,16
cell_9931,18
cell_9932,1
cell_9933,1
cell_9934,24
cell_9935,1
cell_9936,2
cell_9937,1
cell_9938,2
cell_9939,2
cell_9940,2
cell_9941,15
cell_9942,31
cell_9943,2
cell_9944,29
cell_9945,16
cell_9946,12
cell_9947,7
cell_9948,2
cell_9949,7
cell_9950,12
cell_9951,35
cell_9952,10
cell_9953,4
cell_9954,4
cell_9955,1
cell_9956,7
cell_9957,27
cell_9958,39
cell_9959,26
cell_9960,2
cell_9961,14
cell_9962,7
cell_9963,2
cell_9964,29
cell_9965,3
cell_9966,7
cell_9967,2
cell_9968,1
cell_9969,3
cell_9970,35
cell_9971,27
cell_9972,2
cell_9973,2
cell_9974,12
cell_9975,7
cell_9976,2
cell_9977,20
cell_9978,3
cell_9979,1
cell_9980,2
cell_9981,32
cell_9982,9
cell_9983,14
cell_9984,2
cell_9985,24
cell_9986,3
cell_9987,2
cell_9988,3
cell_9989,10
cell_9990,2
cell_9991,15
cell_9992,3
cell_9993,26
cell_9994,14
cell_9995,2
cell_9996,2
cell_9997,3
cell_9998,2
cell_9999,3
cell_10000,2
cell_10001,2
cell_10002,1
cell_10003,29
cell_10004,2
cell_10005,20
cell_10006,3
cell_10007,21
cell_10008,7
cell_10009,7
cell_10010,2
cell_10011,3
cell_10012,2
cell_10013,2
cell_10014,2
cell_10015,10
cell_10016,19
cell_10017,6
cell_10018,3
cell_10019,2
cell_10020,2
cell_10021,3
cell_10022,23
cell_10023,10
cell_10024,13
cell_10025,21
cell_10026,14
cell_10027,3
cell_10028,2
cell_10029,2
cell_10030,2
cell_10031,15
cell_10032,25
cell_10033,14
cell_10034,9
cell_10035,18
cell_10036,2
cell_10037,7
cell_10038,3
cell_10039,1
cell_10040,7
cell_10041,2
cell_10042,22
cell_10043,32
cell_10044,18
cell_10045,15
cell_10046,8
cell_10047,3
cell_10048,1
cell_10049,6
cell_10050,2
cell_10051,10
cell_10052,15
cell_10053,7
cell_10054,12
cell_10055,7
cell_10056,20
cell_10057,16
cell_10058,8
cell_10059,4
cell_10060,7
cell_10061,1
cell_10062,2
cell_10063,24
cell_10064,1
cell_10065,3
cell_10066,25
cell_10067,25
cell_10068,24
cell_10069,7
cell_10070,29
cell_10071,20
cell_10072,25
cell_10073,20
cell_10074,7
cell_10075,39
cell_10076,2
cell_10077,21
cell_10078,32
cell_10079,21
cell_10080,15
cell_10081,2
cell_10082,1
cell_10083,18
cell_10084,3
cell_10085,7
cell_10086,32
cell_10087,10
cell_10088,4
cell_10089,39
cell_10090,3
cell_10091,27
cell_10092,1
cell_10093,28
cell_10094,25
cell_10095,27
cell_10096,25
cell_10097,12
cell_10098,10
cell_10099,2
cell_10100,7
cell_10101,27
cell_10102,16
cell_10103,17
cell_10104,18
cell_10105,3
cell_10106,21
cell_10107,5
cell_10108,19
cell_10109,1
cell_10110,19
cell_10111,5
cell_10112,21
cell_10113,2
cell_10114,7
cell_10115,2
cell_10116,7
cell_10117,19
cell_10118,27
cell_10119,2
cell_10120,2
cell_10121,34
cell_10122,3
cell_10123,12
cell_10124,16
cell_10125,19
cell_10126,21
cell_10127,2
cell_10128,25
cell_10129,1
cell_10130,1
cell_10131,3
cell_10132,35
cell_10133,7
cell_10134,2
cell_10135,18
cell_10136,2
cell_10137,21
cell_10138,31
cell_10139,31
cell_10140,7
cell_10141,4
cell_10142,32
cell_10143,22
cell_10144,24
cell_10145,1
cell_10146,14
cell_10147,2
cell_10148,26
cell_10149,7
cell_10150,13
cell_10151,6
cell_10152,18
cell_10153,35
cell_10154,18
cell_10155,10
cell_10156,1
cell_10157,2
cell_10158,8
cell_10159,24
cell_10160,17
cell_10161,2
cell_10162,10
cell_10163,7
cell_10164,2
cell_10165,16
cell_10166,2
cell_10167,35
cell_10168,14
cell_10169,35
cell_10170,2
cell_10171,3
cell_10172,3
cell_10173,3
cell_10174,18
cell_10175,11
cell_10176,3
cell_10177,2
cell_10178,3
cell_10179,24
cell_10180,2
cell_10181,2
cell_10182,18
cell_10183,3
cell_10184,7
cell_10185,7
cell_10186,2
cell_10187,21
cell_10188,1
cell_10189,3
cell_10190,18
cell_10191,34
cell_10192,2
cell_10193,2
cell_10194,5
cell_10195,12
cell_10196,12
cell_10197,3
cell_10198,5
cell_10199,10
cell_10200,2
cell_10201,22
cell_10202,8
cell_10203,7
cell_10204,2
cell_10205,21
cell_10206,8
cell_10207,2
cell_10208,1
cell_10209,15
cell_10210,10
cell_10211,2
cell_10212,39
cell_10213,2
cell_10214,1
cell_10215,22
cell_10216,20
cell_10217,36
cell_10218,1
cell_10219,1
cell_10220,2
cell_10221,1
cell_10222,2
cell_10223,2
cell_10224,2
cell_10225,14
cell_10226,2
cell_10227,11
cell_10228,3
cell_10229,1
cell_10230,35
cell_10231,20
cell_10232,2
cell_10233,2
cell_10234,3
cell_10235,7
cell_10236,35
cell_10237,34
cell_10238,28
cell_10239,2
cell_10240,14
cell_10241,5
cell_10242,7
cell_10243,25
cell_10244,8
cell_10245,7
cell_10246,31
cell_10247,12
cell_10248,11
cell_10249,3
cell_10250,28
cell_10251,7
cell_10252,3
cell_10253,2
cell_10254,4
cell_10255,27
cell_10256,2
cell_10257,2
cell_10258,7
cell_10259,18
cell_10260,18
cell_10261,18
cell_10262,12
cell_10263,1
cell_10264,19
cell_10265,3
cell_10266,3
cell_10267,2
cell_10268,2
cell_10269,29
cell_10270,2
cell_10271,18
cell_10272,15
cell_10273,12
cell_10274,25
cell_10275,2
cell_10276,7
cell_10277,25
cell_10278,2
cell_10279,4
cell_10280,2
cell_10281,25
cell_10282,2
cell_10283,7
cell_10284,29
cell_10285,22
cell_10286,1
cell_10287,32
cell_10288,2
cell_10289,2
cell_10290,3
cell_10291,16
cell_10292,2
cell_10293,3
cell_10294,7
cell_10295,2
cell_10296,3
cell_10297,38
cell_10298,10
cell_10299,7
cell_10300,7
cell_10301,2
cell_10302,2
cell_10303,2
cell_10304,35
cell_10305,15
cell_10306,2
cell_10307,2
cell_10308,7
cell_10309,21
cell_10310,3
cell_10311,2
cell_10312,27
cell_10313,14
cell_10314,2
cell_10315,31
cell_10316,31
cell_10317,2
cell_10318,18
cell_10319,2
cell_10320,12
cell_10321,3
cell_10322,7
cell_10323,2
cell_10324,5
cell_10325,8
cell_10326,10
cell_10327,1
cell_10328,25
cell_10329,2
cell_10330,26
cell_10331,3
cell_10332,18
cell_10333,21
cell_10334,21
cell_10335,1
cell_10336,2
cell_10337,22
cell_10338,25
cell_10339,7
cell_10340,11
cell_10341,2
cell_10342,2
cell_10343,3
cell_10344,11
cell_10345,3
cell_10346,10
cell_10347,14
cell_10348,20
cell_10349,12
cell_10350,10
cell_10351,7
cell_10352,14
cell_10353,1
cell_10354,12
cell_10355,35
cell_10356,1
cell_10357,32
cell_10358,3
cell_10359,10
cell_10360,29
cell_10361,3
cell_10362,10
cell_10363,19
cell_10364,2
cell_10365,3
cell_10366,35
cell_10367,7
cell_10368,35
cell_10369,8
cell_10370,3
cell_10371,21
cell_10372,7
cell_10373,16
cell_10374,24
cell_10375,2
cell_10376,31
cell_10377,2
cell_10378,7
cell_10379,12
cell_10380,35
cell_10381,8
cell_10382,3
cell_10383,7
cell_10384,8
cell_10385,34
cell_10386,2
cell_10387,32
cell_10388,2
cell_10389,20
cell_10390,2
cell_10391,2
cell_10392,10
cell_10393,21
cell_10394,7
cell_10395,36
cell_10396,28
cell_10397,2
cell_10398,3
cell_10399,20
cell_10400,3
cell_10401,15
cell_10402,16
cell_10403,8
cell_10404,8
cell_10405,2
cell_10406,6
cell_10407,7
cell_10408,2
cell_10409,3
cell_10410,2
cell_10411,11
cell_10412,3
cell_10413,7
cell_10414,2
cell_10415,7
cell_10416,3
cell_10417,2
cell_10418,2
cell_10419,11
cell_10420,7
cell_10421,32
cell_10422,8
cell_10423,2
cell_10424,8
cell_10425,7
cell_10426,1
cell_10427,3
cell_10428,35
cell_10429,29
cell_10430,5
cell_10431,10
cell_10432,22
cell_10433,1
cell_10434,22
cell_10435,2
cell_10436,12
cell_10437,7
cell_10438,8
cell_10439,7
cell_10440,2
cell_10441,21
cell_10442,3
cell_10443,1
cell_10444,20
cell_10445,8
cell_10446,3
cell_10447,27
cell_10448,5
cell_10449,2
cell_10450,2
cell_10451,16
cell_10452,3
cell_10453,2
cell_10454,22
cell_10455,24
cell_10456,2
cell_10457,25
cell_10458,26
cell_10459,17
cell_10460,7
cell_10461,32
cell_10462,2
cell_10463,7
cell_10464,2
cell_10465,14
cell_10466,7
cell_10467,12
cell_10468,3
cell_10469,2
cell_10470,2
cell_10471,2
cell_10472,2
cell_10473,7
cell_10474,12
cell_10475,14
cell_10476,7
cell_10477,17
cell_10478,18
cell_10479,20
cell_10480,7
cell_10481,2
cell_10482,18
cell_10483,20
cell_10484,1
cell_10485,18
cell_10486,2
cell_10487,28
cell_10488,21
cell_10489,1
cell_10490,8
cell_10491,25
cell_10492,9
cell_10493,20
cell_10494,31
cell_10495,22
cell_10496,2
cell_10497,31
cell_10498,32
cell_10499,1
cell_10500,2
cell_10501,2
cell_10502,2
cell_10503,19
cell_10504,7
cell_10505,23
cell_10506,6
cell_10507,2
cell_10508,20
cell_10509,5
cell_10510,18
cell_10511,27
cell_10512,25
cell_10513,2
cell_10514,2
cell_10515,13
cell_10516,11
cell_10517,35
cell_10518,35
cell_10519,7
cell_10520,3
cell_10521,3
cell_10522,2
cell_10523,2
cell_10524,18
cell_10525,32
cell_10526,16
cell_10527,2
cell_10528,2
cell_10529,9
cell_10530,1
cell_10531,12
cell_10532,25
cell_10533,32
cell_10534,16
cell_10535,2
cell_10536,3
cell_10537,7
cell_10538,20
cell_10539,13
cell_10540,5
cell_10541,1
cell_10542,10
cell_10543,25
cell_10544,2
cell_10545,24
cell_10546,18
cell_10547,3
cell_10548,3
cell_10549,35
cell_10550,25
cell_10551,31
cell_10552,2
cell_10553,21
cell_10554,25
cell_10555,5
cell_10556,2
cell_10557,1
cell_10558,2
cell_10559,6
cell_10560,7
cell_10561,2
cell_10562,11
cell_10563,3
cell_10564,2
cell_10565,7
cell_10566,2
cell_10567,35
cell_10568,1
cell_10569,16
cell_10570,2
cell_10571,22
cell_10572,2
cell_10573,1
cell_10574,2
cell_10575,20
cell_10576,2
cell_10577,2
cell_10578,9
cell_10579,2
cell_10580,20
cell_10581,8
cell_10582,27
cell_10583,1
cell_10584,7
cell_10585,24
cell_10586,15
cell_10587,8
cell_10588,2
cell_10589,2
cell_10590,22
cell_10591,12
cell_10592,3
cell_10593,25
cell_10594,21
cell_10595,3
cell_10596,3
cell_10597,22
cell_10598,18
cell_10599,13
cell_10600,2
cell_10601,2
cell_10602,32
cell_10603,15
cell_10604,18
cell_10605,7
cell_10606,2
cell_10607,12
cell_10608,2
cell_10609,7
cell_10610,2
cell_10611,22
cell_10612,2
cell_10613,2
cell_10614,25
cell_10615,2
cell_10616,2
cell_10617,19
cell_10618,1
cell_10619,2
cell_10620,10
cell_10621,1
cell_10622,3
cell_10623,2
cell_10624,8
cell_10625,20
cell_10626,6
cell_10627,7
cell_10628,2
cell_10629,2
cell_10630,7
cell_10631,23
cell_10632,24
cell_10633,18
cell_10634,35
cell_10635,22
cell_10636,2
cell_10637,14
cell_10638,1
cell_10639,2
cell_10640,16
cell_10641,16
cell_10642,1
cell_10643,8
cell_10644,21
cell_10645,37
cell_10646,7
cell_10647,3
cell_10648,3
cell_10649,2
cell_10650,26
cell_10651,18
cell_10652,8
cell_10653,35
cell_10654,2
cell_10655,13
cell_10656,10
cell_10657,2
cell_10658,26
cell_10659,1
cell_10660,2
cell_10661,7
cell_10662,15
cell_10663,27
cell_10664,2
cell_10665,7
cell_10666,13
cell_10667,5
cell_10668,2
cell_10669,7
cell_10670,2
cell_10671,19
cell_10672,22
cell_10673,2
cell_10674,7
cell_10675,25
cell_10676,14
cell_10677,2
cell_10678,12
cell_10679,16
cell_10680,24
cell_10681,38
cell_10682,3
cell_10683,1
cell_10684,2
cell_10685,5
cell_10686,35
cell_10687,18
cell_10688,2
cell_10689,18
cell_10690,25
cell_10691,24
cell_10692,29
cell_10693,2
cell_10694,2
cell_10695,2
cell_10696,7
cell_10697,2
cell_10698,21
cell_10699,3
cell_10700,3
cell_10701,7
cell_10702,2
cell_10703,7
cell_10704,2
cell_10705,4
cell_10706,25
cell_10707,3
cell_10708,22
cell_10709,7
cell_10710,2
cell_10711,2
cell_10712,2
cell_10713,2
cell_10714,2
cell_10715,1
cell_10716,3
cell_10717,8
cell_10718,10
cell_10719,7
cell_10720,16
cell_10721,27
cell_10722,7
cell_10723,1
cell_10724,6
cell_10725,2
cell_10726,18
cell_10727,2
cell_10728,2
cell_10729,26
cell_10730,22
cell_10731,35
cell_10732,6
cell_10733,7
cell_10734,2
cell_10735,7
cell_10736,1
cell_10737,2
cell_10738,25
cell_10739,3
cell_10740,5
cell_10741,7
cell_10742,2
cell_10743,3
cell_10744,2
cell_10745,3
cell_10746,2
cell_10747,8
cell_10748,2
cell_10749,10
cell_10750,2
cell_10751,19
cell_10752,3
cell_10753,19
cell_10754,15
cell_10755,10
cell_10756,18
cell_10757,3
cell_10758,7
cell_10759,7
cell_10760,10
cell_10761,22
cell_10762,38
cell_10763,3
cell_10764,10
cell_10765,10
cell_10766,7
cell_10767,3
cell_10768,2
cell_10769,3
cell_10770,6
cell_10771,7
cell_10772,3
cell_10773,18
cell_10774,34
cell_10775,2
cell_10776,2
cell_10777,2
cell_10778,18
cell_10779,1
cell_10780,7
cell_10781,1
cell_10782,16
cell_10783,24
cell_10784,2
cell_10785,2
cell_10786,1
cell_10787,9
cell_10788,2
cell_10789,14
cell_10790,2
cell_10791,18
cell_10792,1
cell_10793,16
cell_10794,39
cell_10795,2
cell_10796,10
cell_10797,25
cell_10798,2
cell_10799,8
cell_10800,22
cell_10801,10
cell_10802,3
cell_10803,4
cell_10804,2
cell_10805,7
cell_10806,29
cell_10807,22
cell_10808,25
cell_10809,7
cell_10810,35
cell_10811,2
cell_10812,2
cell_10813,27
cell_10814,17
cell_10815,7
cell_10816,2
cell_10817,3
cell_10818,22
cell_10819,2
cell_10820,3
cell_10821,3
cell_10822,3
cell_10823,16
cell_10824,2
cell_10825,16
cell_10826,19
cell_10827,3
cell_10828,20
cell_10829,22
cell_10830,18
cell_10831,1
cell_10832,1
cell_10833,1
cell_10834,2
cell_10835,10
cell_10836,4
cell_10837,8
cell_10838,33
cell_10839,1
cell_10840,35
cell_10841,35
cell_10842,24
cell_10843,1
cell_10844,16
cell_10845,5
cell_10846,18
cell_10847,25
cell_10848,2
cell_10849,3
cell_10850,22
cell_10851,4
cell_10852,12
cell_10853,31
cell_10854,2
cell_10855,16
cell_10856,4
cell_10857,22
cell_10858,2
cell_10859,6
cell_10860,6
cell_10861,14
cell_10862,6
cell_10863,29
cell_10864,3
cell_10865,25
cell_10866,3
cell_10867,22
cell_10868,22
cell_10869,7
cell_10870,2
cell_10871,2
cell_10872,18
cell_10873,19
cell_10874,2
cell_10875,2
cell_10876,18
cell_10877,3
cell_10878,2
cell_10879,8
cell_10880,16
cell_10881,26
cell_10882,1
cell_10883,2
cell_10884,19
cell_10885,2
cell_10886,2
cell_10887,2
cell_10888,2
cell_10889,22
cell_10890,12
cell_10891,25
cell_10892,7
cell_10893,22
cell_10894,7
cell_10895,3
cell_10896,18
cell_10897,2
cell_10898,22
cell_10899,2
cell_10900,18
cell_10901,24
cell_10902,13
cell_10903,1
cell_10904,27
cell_10905,35
cell_10906,2
cell_10907,7
cell_10908,10
cell_10909,18
cell_10910,2
cell_10911,24
cell_10912,7
cell_10913,24
cell_10914,5
cell_10915,7
cell_10916,3
cell_10917,3
cell_10918,34
cell_10919,21
cell_10920,21
cell_10921,1
cell_10922,2
cell_10923,26
cell_10924,22
cell_10925,15
cell_10926,4
cell_10927,32
cell_10928,2
cell_10929,7
cell_10930,7
cell_10931,13
cell_10932,18
cell_10933,10
cell_10934,2
cell_10935,15
cell_10936,10
cell_10937,1
cell_10938,16
cell_10939,22
cell_10940,2
cell_10941,35
cell_10942,8
cell_10943,10
cell_10944,15
cell_10945,2
cell_10946,25
cell_10947,1
cell_10948,2
cell_10949,2
cell_10950,7
cell_10951,4
cell_10952,14
cell_10953,26
cell_10954,23
cell_10955,1
cell_10956,29
cell_10957,12
cell_10958,26
cell_10959,13
cell_10960,5
cell_10961,9
cell_10962,13
cell_10963,3
cell_10964,2
cell_10965,3
cell_10966,7
cell_10967,7
cell_10968,19
cell_10969,24
cell_10970,1
cell_10971,3
cell_10972,8
cell_10973,3
cell_10974,25
cell_10975,26
cell_10976,2
cell_10977,14
cell_10978,21
cell_10979,37
cell_10980,10
cell_10981,14
cell_10982,3
cell_10983,2
cell_10984,35
cell_10985,8
cell_10986,7
cell_10987,15
cell_10988,7
cell_10989,7
cell_10990,29
cell_10991,7
cell_10992,3
cell_10993,29
cell_10994,35
cell_10995,3
cell_10996,12
cell_10997,2
cell_10998,23
cell_10999,15
cell_11000,14
cell_11001,31
cell_11002,31
cell_11003,35
cell_11004,2
cell_11005,10
cell_11006,6
cell_11007,7
cell_11008,2
cell_11009,7
cell_11010,21
cell_11011,7
cell_11012,7
cell_11013,25
cell_11014,25
cell_11015,2
cell_11016,2
cell_11017,1
cell_11018,2
cell_11019,16
cell_11020,2
cell_11021,2
cell_11022,13
cell_11023,23
cell_11024,2
cell_11025,18
cell_11026,2
cell_11027,29
cell_11028,3
cell_11029,15
cell_11030,10
cell_11031,2
cell_11032,34
cell_11033,7
cell_11034,8
cell_11035,24
